"firstname","lastname","birthyear","zipcode","id.a","id.b"
"Michael","Brown",1974,17488,2711,2711
"Michael","Brown",1974,17926,8612,8612
"Michael","Brown",1975,10655,4040,4040
"Michael","Brown",1975,17053,7210,7210
"Michael","Brown",1976,11199,4988,4988
"Michael","Brown",1976,13710,6241,6241
"Michael","Brown",1976,19682,1768,1768
"Michael","Brown",1977,16239,5236,5236
"Michael","Brown",1977,16327,5559,5559
"Michael","Brown",1980,12597,4806,4806
"Michael","Brown",1980,15217,5913,5913
"Michael","Brown",1981,18284,9633,9633
"Michael","Brown",1982,10839,2046,2046
"Michael","Brown",1983,17660,6829,6829
"Michael","Brown",1984,11507,3975,3975
"Michael","Brown",1984,13678,1961,1961
"Michael","Brown",1984,18332,2529,2529
"Michael","Brown",1984,18968,5522,5522
"Michael","Brown",1987,11082,5245,5245
"Michael","Brown",1987,19178,7056,7056
"Michael","Brown",1988,11102,4247,4247
"Michael","Brown",1988,13445,3082,3082
"Michael","Brown",1990,12433,5454,5454
"Michael","Brown",1990,12873,4840,4840
"Michael","Brown",1990,16153,9965,9965
"Michael","Brown",1993,10375,6184,6184
"Michael","Brown",1995,18997,7266,7266
"Michael","Brown",1997,14571,494,494
"Michael","Brown",1997,17912,1138,1138
"Michael","Brown",1998,10866,3185,3185
"Michael","Brown",1999,10023,2034,2034
"Michael","Brown",1999,13000,9380,9380
"Michael","Davis",1970,12646,657,657
"Michael","Davis",1970,14618,4390,4390
"Michael","Davis",1970,17834,1751,1751
"Michael","Davis",1971,18271,1487,1487
"Michael","Davis",1972,16642,9095,9095
"Michael","Davis",1972,18940,7755,7755
"Michael","Davis",1973,16384,1107,1107
"Michael","Davis",1974,15365,6006,6006
"Michael","Davis",1975,14965,169,169
"Michael","Davis",1976,12352,9259,9259
"Michael","Davis",1977,14938,6602,6602
"Michael","Davis",1978,16149,1054,1054
"Michael","Davis",1979,12221,3729,3729
"Michael","Davis",1979,15006,1548,1548
"Michael","Davis",1979,17742,1964,1964
"Michael","Davis",1980,10659,6304,6304
"Michael","Davis",1980,16560,3255,3255
"Michael","Davis",1981,12945,3121,3121
"Michael","Davis",1981,17195,9707,9707
"Michael","Davis",1981,19438,5526,5526
"Michael","Davis",1982,19016,670,670
"Michael","Davis",1983,13874,8225,8225
"Michael","Davis",1984,10191,2455,2455
"Michael","Davis",1984,19192,3009,3009
"Michael","Davis",1985,10439,1659,1659
"Michael","Davis",1985,11850,4286,4286
"Michael","Davis",1986,16258,1875,1875
"Michael","Davis",1986,17545,1225,1225
"Michael","Davis",1987,13541,891,891
"Michael","Davis",1987,16486,5815,5815
"Michael","Davis",1987,18812,1372,1372
"Michael","Davis",1989,14580,3614,3614
"Michael","Davis",1989,14706,9031,9031
"Michael","Davis",1990,18647,5079,5079
"Michael","Davis",1991,17140,436,436
"Michael","Davis",1991,17342,3643,3643
"Michael","Davis",1992,18438,8061,8061
"Michael","Davis",1993,10052,6592,6592
"Michael","Davis",1993,16058,5627,5627
"Michael","Davis",1995,10782,8718,8718
"Michael","Davis",1995,13018,1360,1360
"Michael","Davis",1995,13437,7506,7506
"Michael","Davis",1995,15353,6275,6275
"Michael","Davis",1995,17680,7619,7619
"Michael","Davis",1996,19362,2499,2499
"Michael","Davis",1997,11028,3724,3724
"Michael","Davis",1997,16719,8586,8586
"Michael","Davis",1997,19677,4607,4607
"Michael","Davis",1999,13011,8981,8981
"Michael","Davis",1999,16321,1050,1050
"Michael","Garcia",1970,16154,3067,3067
"Michael","Garcia",1970,16351,7034,7034
"Michael","Garcia",1970,19351,7645,7645
"Michael","Garcia",1971,15815,9548,9548
"Michael","Garcia",1971,16618,7078,7078
"Michael","Garcia",1971,17412,6944,6944
"Michael","Garcia",1972,16280,7696,7696
"Michael","Garcia",1973,10523,1381,1381
"Michael","Garcia",1973,16468,7300,7300
"Michael","Garcia",1973,17539,5306,5306
"Michael","Garcia",1974,12202,5214,5214
"Michael","Garcia",1974,18970,3039,3039
"Michael","Garcia",1975,14262,4832,4832
"Michael","Garcia",1975,15616,7926,7926
"Michael","Garcia",1976,14041,8376,8376
"Michael","Garcia",1977,15292,8324,8324
"Michael","Garcia",1977,17851,4523,4523
"Michael","Garcia",1979,16830,1478,1478
"Michael","Garcia",1979,16831,5290,5290
"Michael","Garcia",1979,18273,7912,7912
"Michael","Garcia",1982,11384,7455,7455
"Michael","Garcia",1982,14220,1113,1113
"Michael","Garcia",1983,12127,9753,9753
"Michael","Garcia",1983,15230,5993,5993
"Michael","Garcia",1983,18745,8588,8588
"Michael","Garcia",1984,17291,2433,2433
"Michael","Garcia",1985,11663,8564,8564
"Michael","Garcia",1985,16908,5974,5974
"Michael","Garcia",1985,17676,3555,3555
"Michael","Garcia",1986,10848,7567,7567
"Michael","Garcia",1986,19533,5697,5697
"Michael","Garcia",1986,19884,6160,6160
"Michael","Garcia",1987,15396,707,707
"Michael","Garcia",1988,19305,362,362
"Michael","Garcia",1988,19857,3865,3865
"Michael","Garcia",1990,17887,409,409
"Michael","Garcia",1993,16938,5983,5983
"Michael","Garcia",1993,18882,7605,7605
"Michael","Garcia",1994,15220,8367,8367
"Michael","Garcia",1994,15376,4649,4649
"Michael","Garcia",1995,11923,5162,5162
"Michael","Garcia",1996,11885,4964,4964
"Michael","Garcia",1996,19432,9469,9469
"Michael","Garcia",1997,17901,5934,5934
"Michael","Garcia",1997,19337,5482,5482
"Michael","Garcia",1998,15975,1843,1843
"Michael","Garcia",1998,17403,4674,4674
"Michael","Garcia",1999,10786,5700,5700
"Michael","Garcia",1999,17017,8947,8947
"Michael","Garcia",1999,18981,1629,1629
"Michael","Garcia",2000,13114,3722,3722
"Michael","Garcia",2000,17282,1737,1737
"Michael","Johnson",1971,14943,9433,9433
"Michael","Johnson",1971,17380,4225,4225
"Michael","Johnson",1973,12016,8889,8889
"Michael","Johnson",1973,13395,5791,5791
"Michael","Johnson",1973,17826,689,689
"Michael","Johnson",1974,19039,845,845
"Michael","Johnson",1975,13647,6559,6559
"Michael","Johnson",1976,19357,2198,2198
"Michael","Johnson",1977,11699,7667,7667
"Michael","Johnson",1977,12211,8569,8569
"Michael","Johnson",1977,12265,9326,9326
"Michael","Johnson",1977,12963,897,897
"Michael","Johnson",1977,15469,1351,1351
"Michael","Johnson",1978,12783,3918,3918
"Michael","Johnson",1979,18995,514,514
"Michael","Johnson",1980,18045,2038,2038
"Michael","Johnson",1981,10526,7157,7157
"Michael","Johnson",1981,14313,8457,8457
"Michael","Johnson",1982,13504,2934,2934
"Michael","Johnson",1984,10743,9648,9648
"Michael","Johnson",1986,18395,8983,8983
"Michael","Johnson",1987,19655,9938,9938
"Michael","Johnson",1988,11745,7075,7075
"Michael","Johnson",1988,19696,3893,3893
"Michael","Johnson",1989,10533,6279,6279
"Michael","Johnson",1990,10601,9542,9542
"Michael","Johnson",1990,11158,8748,8748
"Michael","Johnson",1990,18491,3382,3382
"Michael","Johnson",1991,18357,4924,4924
"Michael","Johnson",1991,18434,8902,8902
"Michael","Johnson",1992,10584,8289,8289
"Michael","Johnson",1994,10937,8623,8623
"Michael","Johnson",1994,16657,1747,1747
"Michael","Johnson",1994,17512,3768,3768
"Michael","Johnson",1995,17902,1505,1505
"Michael","Johnson",1995,17952,2513,2513
"Michael","Johnson",1995,19760,9312,9312
"Michael","Johnson",1995,19874,270,270
"Michael","Johnson",1996,19830,9740,9740
"Michael","Johnson",1997,18285,2841,2841
"Michael","Johnson",1998,18295,773,773
"Michael","Johnson",1999,13973,7503,7503
"Michael","Johnson",1999,14764,4621,4621
"Michael","Johnson",1999,14935,3151,3151
"Michael","Johnson",2000,11341,8628,8628
"Michael","Jones",1970,18309,8795,8795
"Michael","Jones",1971,15609,6900,6900
"Michael","Jones",1972,19429,3323,3323
"Michael","Jones",1973,12346,7679,7679
"Michael","Jones",1974,19220,2200,2200
"Michael","Jones",1975,12895,4920,4920
"Michael","Jones",1975,14755,957,957
"Michael","Jones",1977,13996,7760,7760
"Michael","Jones",1978,14841,82,82
"Michael","Jones",1978,16639,8634,8634
"Michael","Jones",1981,15473,6319,6319
"Michael","Jones",1983,14914,4260,4260
"Michael","Jones",1984,13532,1035,1035
"Michael","Jones",1985,12860,8743,8743
"Michael","Jones",1985,19629,9932,9932
"Michael","Jones",1986,12656,7551,7551
"Michael","Jones",1986,13802,3609,3609
"Michael","Jones",1986,15797,1440,1440
"Michael","Jones",1987,14220,4760,4760
"Michael","Jones",1988,15549,7277,7277
"Michael","Jones",1989,17673,5184,5184
"Michael","Jones",1990,12563,1841,1841
"Michael","Jones",1990,14198,5622,5622
"Michael","Jones",1990,14620,110,110
"Michael","Jones",1990,14837,5041,5041
"Michael","Jones",1991,18965,9390,9390
"Michael","Jones",1992,14527,5349,5349
"Michael","Jones",1992,15487,7781,7781
"Michael","Jones",1992,16840,6186,6186
"Michael","Jones",1993,15182,5348,5348
"Michael","Jones",1993,17795,1149,1149
"Michael","Jones",1995,12444,9131,9131
"Michael","Jones",1995,13192,6481,6481
"Michael","Jones",1995,16780,4850,4850
"Michael","Jones",1996,17351,6508,6508
"Michael","Jones",1996,17595,8631,8631
"Michael","Jones",1996,18740,6440,6440
"Michael","Jones",1997,18361,92,92
"Michael","Jones",1997,18405,952,952
"Michael","Jones",2000,16221,2758,2758
"Michael","Martinez",1970,12361,2382,2382
"Michael","Martinez",1970,14468,5251,5251
"Michael","Martinez",1974,10982,1695,1695
"Michael","Martinez",1974,15084,5397,5397
"Michael","Martinez",1974,18165,7464,7464
"Michael","Martinez",1975,13758,3703,3703
"Michael","Martinez",1975,16433,6751,6751
"Michael","Martinez",1976,18471,1502,1502
"Michael","Martinez",1977,10839,7863,7863
"Michael","Martinez",1977,12901,3289,3289
"Michael","Martinez",1978,11109,6669,6669
"Michael","Martinez",1978,12951,995,995
"Michael","Martinez",1978,12966,3940,3940
"Michael","Martinez",1978,19273,5151,5151
"Michael","Martinez",1979,17383,251,251
"Michael","Martinez",1979,18758,5929,5929
"Michael","Martinez",1980,17595,591,591
"Michael","Martinez",1981,13295,9227,9227
"Michael","Martinez",1981,19002,5758,5758
"Michael","Martinez",1983,11358,9356,9356
"Michael","Martinez",1983,12615,5122,5122
"Michael","Martinez",1984,12663,3880,3880
"Michael","Martinez",1984,14806,8514,8514
"Michael","Martinez",1984,17041,9766,9766
"Michael","Martinez",1984,19201,1,1
"Michael","Martinez",1986,11441,7942,7942
"Michael","Martinez",1986,12125,5489,5489
"Michael","Martinez",1986,14800,6763,6763
"Michael","Martinez",1987,10418,2217,2217
"Michael","Martinez",1988,10584,5686,5686
"Michael","Martinez",1988,12273,253,253
"Michael","Martinez",1988,18081,8560,8560
"Michael","Martinez",1988,18593,6998,6998
"Michael","Martinez",1988,19471,1889,1889
"Michael","Martinez",1992,13412,6942,6942
"Michael","Martinez",1994,11906,8396,8396
"Michael","Martinez",1994,11980,1988,1988
"Michael","Martinez",1996,10515,321,321
"Michael","Martinez",1996,17566,118,118
"Michael","Martinez",1996,18997,4240,4240
"Michael","Martinez",1998,12382,4876,4876
"Michael","Martinez",1999,12840,2871,2871
"Michael","Martinez",1999,18789,6273,6273
"Michael","Martinez",2000,17830,4999,4999
"Michael","Miller",1970,12350,5228,5228
"Michael","Miller",1971,10589,8512,8512
"Michael","Miller",1971,11626,970,970
"Michael","Miller",1971,14659,8428,8428
"Michael","Miller",1972,11179,9789,9789
"Michael","Miller",1973,12116,2290,2290
"Michael","Miller",1973,12126,9344,9344
"Michael","Miller",1974,12890,6396,6396
"Michael","Miller",1974,16900,6729,6729
"Michael","Miller",1974,16984,3100,3100
"Michael","Miller",1975,15035,2718,2718
"Michael","Miller",1975,15922,12,12
"Michael","Miller",1976,10872,8306,8306
"Michael","Miller",1976,16402,8198,8198
"Michael","Miller",1976,16554,5812,5812
"Michael","Miller",1977,15713,1852,1852
"Michael","Miller",1977,16430,9746,9746
"Michael","Miller",1977,17131,4869,4869
"Michael","Miller",1981,12027,544,544
"Michael","Miller",1981,14940,7974,7974
"Michael","Miller",1981,18643,9786,9786
"Michael","Miller",1982,12702,2019,2019
"Michael","Miller",1982,18616,7525,7525
"Michael","Miller",1983,10691,8419,8419
"Michael","Miller",1984,16859,6483,6483
"Michael","Miller",1985,11909,5429,5429
"Michael","Miller",1985,12889,925,925
"Michael","Miller",1985,15532,3990,3990
"Michael","Miller",1985,18471,6467,6467
"Michael","Miller",1985,18779,1197,1197
"Michael","Miller",1986,19901,3568,3568
"Michael","Miller",1987,10623,6106,6106
"Michael","Miller",1987,17236,6655,6655
"Michael","Miller",1987,19024,5183,5183
"Michael","Miller",1988,12493,1554,1554
"Michael","Miller",1988,15559,2832,2832
"Michael","Miller",1988,18347,6577,6577
"Michael","Miller",1989,18887,9384,9384
"Michael","Miller",1989,19249,2331,2331
"Michael","Miller",1989,19545,75,75
"Michael","Miller",1991,15228,3117,3117
"Michael","Miller",1992,14768,8863,8863
"Michael","Miller",1992,16678,4397,4397
"Michael","Miller",1992,18941,1216,1216
"Michael","Miller",1993,10954,3688,3688
"Michael","Miller",1993,17448,8535,8535
"Michael","Miller",1994,11568,1522,1522
"Michael","Miller",1995,13412,8424,8424
"Michael","Miller",1995,14433,2240,2240
"Michael","Miller",1996,15543,2969,2969
"Michael","Miller",1996,15731,8536,8536
"Michael","Miller",1997,15690,8895,8895
"Michael","Miller",1997,18450,4438,4438
"Michael","Miller",1998,10578,6032,6032
"Michael","Miller",1998,11944,1403,1403
"Michael","Miller",1999,10564,299,299
"Michael","Miller",2000,10122,6436,6436
"Michael","Miller",2000,15038,1462,1462
"Michael","Miller",2000,16600,1586,1586
"Michael","Miller",2000,19066,8069,8069
"Michael","Rodriguez",1970,19968,5525,5525
"Michael","Rodriguez",1971,13288,1386,1386
"Michael","Rodriguez",1971,14364,7149,7149
"Michael","Rodriguez",1972,12486,6720,6720
"Michael","Rodriguez",1972,19202,7885,7885
"Michael","Rodriguez",1973,12950,8556,8556
"Michael","Rodriguez",1973,16279,5659,5659
"Michael","Rodriguez",1974,14305,3486,3486
"Michael","Rodriguez",1974,14310,3554,3554
"Michael","Rodriguez",1975,10385,3720,3720
"Michael","Rodriguez",1976,13269,9027,9027
"Michael","Rodriguez",1979,10963,3261,3261
"Michael","Rodriguez",1979,11565,5573,5573
"Michael","Rodriguez",1979,12250,6308,6308
"Michael","Rodriguez",1979,19382,9500,9500
"Michael","Rodriguez",1981,12268,2879,2879
"Michael","Rodriguez",1981,12894,7789,7789
"Michael","Rodriguez",1982,12365,7763,7763
"Michael","Rodriguez",1982,14323,1354,1354
"Michael","Rodriguez",1982,15480,2636,2636
"Michael","Rodriguez",1983,12024,6691,6691
"Michael","Rodriguez",1983,14076,8830,8830
"Michael","Rodriguez",1984,13233,5864,5864
"Michael","Rodriguez",1984,15154,6405,6405
"Michael","Rodriguez",1984,15553,4126,4126
"Michael","Rodriguez",1985,14262,7878,7878
"Michael","Rodriguez",1986,10515,7038,7038
"Michael","Rodriguez",1987,11142,9973,9973
"Michael","Rodriguez",1987,14448,6259,6259
"Michael","Rodriguez",1988,16261,2055,2055
"Michael","Rodriguez",1991,14479,7243,7243
"Michael","Rodriguez",1993,19111,8703,8703
"Michael","Rodriguez",1994,13970,1317,1317
"Michael","Rodriguez",1994,16043,2178,2178
"Michael","Rodriguez",1995,10771,4989,4989
"Michael","Rodriguez",1995,14124,2184,2184
"Michael","Rodriguez",1996,19526,1173,1173
"Michael","Rodriguez",1997,14204,7319,7319
"Michael","Rodriguez",1997,17283,3236,3236
"Michael","Rodriguez",1998,14999,9581,9581
"Michael","Rodriguez",1998,18310,2631,2631
"Michael","Rodriguez",1999,15495,2109,2109
"Michael","Smith",1970,12627,1240,1240
"Michael","Smith",1970,15151,8591,8591
"Michael","Smith",1970,16824,4726,4726
"Michael","Smith",1971,19640,4167,4167
"Michael","Smith",1972,14405,8458,8458
"Michael","Smith",1973,16710,8866,8866
"Michael","Smith",1973,18909,8797,8797
"Michael","Smith",1975,19635,2644,2644
"Michael","Smith",1975,19693,3513,3513
"Michael","Smith",1977,12586,6381,6381
"Michael","Smith",1977,12863,6244,6244
"Michael","Smith",1977,13948,6251,6251
"Michael","Smith",1977,14962,6097,6097
"Michael","Smith",1978,10972,5883,5883
"Michael","Smith",1978,15171,9494,9494
"Michael","Smith",1978,18479,6431,6431
"Michael","Smith",1979,10257,2721,2721
"Michael","Smith",1980,12280,4114,4114
"Michael","Smith",1981,19127,4055,4055
"Michael","Smith",1982,13833,9865,9865
"Michael","Smith",1982,14862,2536,2536
"Michael","Smith",1982,16928,2576,2576
"Michael","Smith",1983,11700,8273,8273
"Michael","Smith",1983,13695,6522,6522
"Michael","Smith",1983,19672,1114,1114
"Michael","Smith",1985,10070,2219,2219
"Michael","Smith",1985,14041,7055,7055
"Michael","Smith",1985,15097,1571,1571
"Michael","Smith",1985,19602,2945,2945
"Michael","Smith",1986,19198,9186,9186
"Michael","Smith",1987,12253,3766,3766
"Michael","Smith",1987,16192,9040,9040
"Michael","Smith",1988,14882,1127,1127
"Michael","Smith",1989,13582,2436,2436
"Michael","Smith",1989,13858,7600,7600
"Michael","Smith",1990,10241,9167,9167
"Michael","Smith",1990,10416,2973,2973
"Michael","Smith",1990,10959,9779,9779
"Michael","Smith",1990,17250,525,525
"Michael","Smith",1992,18881,2,2
"Michael","Smith",1993,12805,6707,6707
"Michael","Smith",1994,12858,1402,1402
"Michael","Smith",1994,14412,346,346
"Michael","Smith",1994,16389,8666,8666
"Michael","Smith",1995,12578,1769,1769
"Michael","Smith",1995,14184,8975,8975
"Michael","Smith",1995,19169,3639,3639
"Michael","Smith",1997,16361,16,16
"Michael","Smith",1997,18631,8779,8779
"Michael","Smith",1998,12658,7660,7660
"Michael","Smith",1998,19266,2105,2105
"Michael","Smith",1999,11477,5760,5760
"Michael","Smith",1999,13752,4732,4732
"Michael","Smith",1999,15139,6938,6938
"Michael","Smith",2000,12233,6254,6254
"Michael","Smith",2000,14323,5068,5068
"Michael","Williams",1971,13061,4960,4960
"Michael","Williams",1971,14875,9607,9607
"Michael","Williams",1971,15529,3634,3634
"Michael","Williams",1973,17081,1146,1146
"Michael","Williams",1973,17364,2033,2033
"Michael","Williams",1973,18714,3308,3308
"Michael","Williams",1975,11496,7337,7337
"Michael","Williams",1975,12085,5074,5074
"Michael","Williams",1975,17634,6368,6368
"Michael","Williams",1977,10909,5616,5616
"Michael","Williams",1977,14110,5677,5677
"Michael","Williams",1979,11313,2873,2873
"Michael","Williams",1979,12154,1797,1797
"Michael","Williams",1979,16199,691,691
"Michael","Williams",1979,16652,7776,7776
"Michael","Williams",1980,16090,9032,9032
"Michael","Williams",1982,15878,4849,4849
"Michael","Williams",1982,19350,3680,3680
"Michael","Williams",1983,14840,2347,2347
"Michael","Williams",1984,13082,8721,8721
"Michael","Williams",1984,14436,9153,9153
"Michael","Williams",1986,12182,884,884
"Michael","Williams",1986,16070,4291,4291
"Michael","Williams",1987,11438,8008,8008
"Michael","Williams",1987,13262,5051,5051
"Michael","Williams",1989,12339,885,885
"Michael","Williams",1990,10249,418,418
"Michael","Williams",1990,13781,4807,4807
"Michael","Williams",1990,18296,2461,2461
"Michael","Williams",1990,19631,5027,5027
"Michael","Williams",1992,15060,6498,6498
"Michael","Williams",1994,13401,7448,7448
"Michael","Williams",1994,19732,1615,1615
"Michael","Williams",1996,16499,7315,7315
"Michael","Williams",1997,19080,3752,3752
"Michael","Williams",1998,11352,2078,2078
"Michael","Williams",1998,17394,2708,2708
"Michael","Williams",1999,11683,8328,8328
"Michael","Williams",1999,15816,1111,1111
"Michael","Williams",2000,14806,882,882
"Michael","Williams",2000,16204,4667,4667
"Michael","Williams",2000,19933,6261,6261
"Olivia","Brown",1972,16269,1435,1435
"Olivia","Brown",1972,18299,2261,2261
"Olivia","Brown",1973,14456,7014,7014
"Olivia","Brown",1975,10011,3233,3233
"Olivia","Brown",1975,15771,7513,7513
"Olivia","Brown",1975,18379,3886,3886
"Olivia","Brown",1975,19129,7613,7613
"Olivia","Brown",1976,17959,6124,6124
"Olivia","Brown",1977,10424,3961,3961
"Olivia","Brown",1977,11501,6250,6250
"Olivia","Brown",1977,16688,3945,3945
"Olivia","Brown",1977,19213,634,634
"Olivia","Brown",1979,16738,1992,1992
"Olivia","Brown",1980,16435,5990,5990
"Olivia","Brown",1980,19274,6495,6495
"Olivia","Brown",1981,12711,6023,6023
"Olivia","Brown",1982,13796,7517,7517
"Olivia","Brown",1982,14812,6383,6383
"Olivia","Brown",1982,18275,1739,1739
"Olivia","Brown",1984,13759,1016,1016
"Olivia","Brown",1984,15055,1373,1373
"Olivia","Brown",1985,14996,2300,2300
"Olivia","Brown",1986,12091,6357,6357
"Olivia","Brown",1986,17581,1393,1393
"Olivia","Brown",1987,11116,2364,2364
"Olivia","Brown",1987,16001,4122,4122
"Olivia","Brown",1987,17562,6551,6551
"Olivia","Brown",1988,13767,7873,7873
"Olivia","Brown",1988,16456,7580,7580
"Olivia","Brown",1989,12746,9773,9773
"Olivia","Brown",1989,12746,2113,9773
"Olivia","Brown",1989,17384,4524,4524
"Olivia","Brown",1990,12804,687,687
"Olivia","Brown",1990,18096,8819,8819
"Olivia","Brown",1990,18848,6967,6967
"Olivia","Brown",1992,10118,606,606
"Olivia","Brown",1992,10459,7098,7098
"Olivia","Brown",1992,10618,653,653
"Olivia","Brown",1992,11942,6330,6330
"Olivia","Brown",1992,18484,8886,8886
"Olivia","Brown",1993,16097,9293,9293
"Olivia","Brown",1995,15046,443,443
"Olivia","Brown",1996,14652,2004,2004
"Olivia","Brown",1997,11429,6840,6840
"Olivia","Brown",1998,11038,5274,5274
"Olivia","Brown",1998,16889,4010,4010
"Olivia","Brown",1999,12292,9347,9347
"Olivia","Brown",1999,13169,265,265
"Olivia","Brown",2000,10053,5148,5148
"Olivia","Brown",2000,10950,6227,6227
"Olivia","Brown",2000,11674,6964,6964
"Olivia","Brown",2000,13883,8297,8297
"Olivia","Brown",2000,14525,1339,1339
"Olivia","Brown",2000,18000,4062,4062
"Olivia","Davis",1972,14587,7128,7128
"Olivia","Davis",1972,17193,7761,7761
"Olivia","Davis",1973,10413,6216,6216
"Olivia","Davis",1973,10905,8890,8890
"Olivia","Davis",1973,16282,356,356
"Olivia","Davis",1974,10159,2063,2063
"Olivia","Davis",1974,13801,6822,6822
"Olivia","Davis",1975,10921,680,680
"Olivia","Davis",1975,14214,5240,5240
"Olivia","Davis",1975,18681,1939,1939
"Olivia","Davis",1976,15371,6894,6894
"Olivia","Davis",1976,16993,2339,2339
"Olivia","Davis",1976,17617,3957,3957
"Olivia","Davis",1977,13450,3892,3892
"Olivia","Davis",1977,14194,2459,2459
"Olivia","Davis",1977,18213,9934,9934
"Olivia","Davis",1977,18943,1172,1172
"Olivia","Davis",1978,11808,3046,3046
"Olivia","Davis",1980,10631,8652,8652
"Olivia","Davis",1981,16573,3099,3099
"Olivia","Davis",1982,10537,8387,8387
"Olivia","Davis",1983,13214,7496,7496
"Olivia","Davis",1983,15169,27,27
"Olivia","Davis",1983,18982,8647,8647
"Olivia","Davis",1984,10694,6812,6812
"Olivia","Davis",1986,10728,4514,4514
"Olivia","Davis",1986,16262,7422,7422
"Olivia","Davis",1986,19693,5377,5377
"Olivia","Davis",1987,11670,2618,2618
"Olivia","Davis",1987,15997,7837,7837
"Olivia","Davis",1987,18038,2967,2967
"Olivia","Davis",1987,19196,9404,9404
"Olivia","Davis",1988,15229,3505,3505
"Olivia","Davis",1989,11007,7977,7977
"Olivia","Davis",1989,17759,8773,8773
"Olivia","Davis",1992,14996,9811,9811
"Olivia","Davis",1992,19593,5920,5920
"Olivia","Davis",1993,19216,6414,6414
"Olivia","Davis",1995,14411,246,246
"Olivia","Davis",1995,15533,8094,8094
"Olivia","Davis",1996,12695,1727,1727
"Olivia","Davis",1996,14618,7462,7462
"Olivia","Davis",1996,15466,958,958
"Olivia","Davis",1997,10680,8484,8484
"Olivia","Davis",1997,19555,9880,9880
"Olivia","Davis",1998,12141,6793,6793
"Olivia","Davis",1998,16493,7798,7798
"Olivia","Davis",1999,10215,6523,6523
"Olivia","Davis",1999,12716,4186,4186
"Olivia","Davis",1999,15169,2168,2168
"Olivia","Davis",2000,18828,9370,9370
"Olivia","Davis",2000,19977,3130,3130
"Olivia","Garcia",1970,10940,5766,5766
"Olivia","Garcia",1970,17271,6102,6102
"Olivia","Garcia",1973,17202,5982,5982
"Olivia","Garcia",1973,19146,5720,5720
"Olivia","Garcia",1975,10770,4107,4107
"Olivia","Garcia",1975,19314,2676,2676
"Olivia","Garcia",1976,16824,9198,9198
"Olivia","Garcia",1976,18023,9012,9012
"Olivia","Garcia",1977,14580,8308,8308
"Olivia","Garcia",1977,19257,6704,6704
"Olivia","Garcia",1978,17223,3929,3929
"Olivia","Garcia",1978,18225,1215,1215
"Olivia","Garcia",1978,19344,1013,1013
"Olivia","Garcia",1979,13009,4593,4593
"Olivia","Garcia",1979,13580,1682,1682
"Olivia","Garcia",1979,15936,3644,3644
"Olivia","Garcia",1980,17970,4357,4357
"Olivia","Garcia",1981,15015,506,506
"Olivia","Garcia",1981,16061,7059,7059
"Olivia","Garcia",1982,10544,8373,8373
"Olivia","Garcia",1982,11620,7884,7884
"Olivia","Garcia",1982,19640,2543,2543
"Olivia","Garcia",1983,16128,7051,7051
"Olivia","Garcia",1983,17267,8658,8658
"Olivia","Garcia",1983,19923,8538,8538
"Olivia","Garcia",1984,18450,2127,2127
"Olivia","Garcia",1985,16997,7111,7111
"Olivia","Garcia",1985,19338,2064,2064
"Olivia","Garcia",1987,16225,284,284
"Olivia","Garcia",1987,16658,3810,3810
"Olivia","Garcia",1988,19406,341,341
"Olivia","Garcia",1989,12739,3979,3979
"Olivia","Garcia",1992,16915,4001,4001
"Olivia","Garcia",1993,19364,8019,8019
"Olivia","Garcia",1994,17461,9835,9835
"Olivia","Garcia",1995,12997,8230,8230
"Olivia","Garcia",1996,10426,2192,2192
"Olivia","Garcia",1997,13477,2819,2819
"Olivia","Garcia",1997,14991,643,643
"Olivia","Garcia",1997,16276,521,521
"Olivia","Garcia",1998,18285,8482,8482
"Olivia","Garcia",1999,19074,3789,3789
"Olivia","Johnson",1970,12888,1085,1085
"Olivia","Johnson",1971,13810,4339,4339
"Olivia","Johnson",1972,10650,6355,6355
"Olivia","Johnson",1972,16647,7099,7099
"Olivia","Johnson",1973,15349,2590,2590
"Olivia","Johnson",1973,18021,1990,1990
"Olivia","Johnson",1974,10093,8776,8776
"Olivia","Johnson",1974,13492,7817,7817
"Olivia","Johnson",1974,17301,6473,6473
"Olivia","Johnson",1974,19937,5630,5630
"Olivia","Johnson",1975,10793,7242,7242
"Olivia","Johnson",1976,11916,100,100
"Olivia","Johnson",1976,14400,3650,3650
"Olivia","Johnson",1976,16346,5940,5940
"Olivia","Johnson",1977,19649,4803,4803
"Olivia","Johnson",1979,14902,3196,3196
"Olivia","Johnson",1981,10041,3958,3958
"Olivia","Johnson",1981,14395,3141,3141
"Olivia","Johnson",1981,18875,7221,7221
"Olivia","Johnson",1983,16386,590,590
"Olivia","Johnson",1983,18327,851,851
"Olivia","Johnson",1984,19482,8286,8286
"Olivia","Johnson",1985,12197,7124,7124
"Olivia","Johnson",1985,17446,934,934
"Olivia","Johnson",1985,19881,3699,3699
"Olivia","Johnson",1988,11816,2210,2210
"Olivia","Johnson",1989,10952,8690,8690
"Olivia","Johnson",1989,16950,4143,4143
"Olivia","Johnson",1989,19760,1684,1684
"Olivia","Johnson",1990,12438,4597,4597
"Olivia","Johnson",1990,16780,1410,1410
"Olivia","Johnson",1991,18116,9052,9052
"Olivia","Johnson",1992,19225,1309,1309
"Olivia","Johnson",1993,12874,9294,9294
"Olivia","Johnson",1994,12908,8437,8437
