"id","firstname","lastname","birthyear","zipcode","gamma.1","gamma.2","gamma.3","gamma.4","posterior"
484,"Jane","Garcia",1989,19775,2,2,2,2,0.999606254813491
486,"Olivia","Miller",1994,13412,2,0,2,2,0.9851868388166
487,"Emma","Johnson",1998,16051,2,2,2,2,0.999606254813491
489,"Emma","Williams",1991,11888,2,2,2,2,0.999606254813491
490,"James","Smith",1996,19400,2,2,2,2,0.999606254813491
493,"John","Davis",1999,19499,2,2,2,2,0.999606254813491
494,"Michael","Brown",1997,14571,2,2,2,2,0.999606254813491
496,"Jane","Martinez",1977,17326,2,2,0,2,0.953764941384782
497,"John","Johnson",1985,11474,2,2,2,2,0.999606254813491
498,"James","Williams",1991,14824,2,0,2,2,0.9851868388166
499,"William","Garcia",1973,14096,2,2,2,2,0.999606254813491
500,"William","Garcia",1994,17784,2,2,2,2,0.999606254813491
501,"Emily","Jones",1987,16222,0,2,2,2,0.985296268614473
502,"William","Johnson",1978,10563,2,2,0,2,0.953764941384782
503,"Emily","Martinez",1980,15793,2,2,2,2,0.999606254813491
504,"James","Miller",1971,16433,0,2,2,2,0.985296268614473
505,"Emily","Williams",1981,16003,2,2,2,2,0.999606254813491
506,"Olivia","Garcia",1981,15015,2,2,2,2,0.999606254813491
507,"James","Williams",1994,17483,2,0,2,2,0.9851868388166
508,"Emma","Miller",1986,18380,2,2,2,2,0.999606254813491
509,"William","Davis",1975,14497,2,2,2,2,0.999606254813491
510,"James","Rodriguez",1978,17729,2,2,2,2,0.999606254813491
511,"Michael","Davis",1970,18361,0,2,2,2,0.985296268614473
512,"John","Smith",1986,14862,2,2,2,2,0.999606254813491
513,"William","Miller",1981,11405,2,2,2,2,0.999606254813491
514,"Michael","Johnson",1979,18995,2,2,2,2,0.999606254813491
515,"William","Garcia",1982,12666,2,2,2,2,0.999606254813491
516,"Olivia","Jones",1989,12649,2,2,2,2,0.999606254813491
517,"Michael","Davis",1971,15969,2,2,0,2,0.953764941384782
518,"Sarah","Davis",1974,17037,2,2,2,2,0.999606254813491
519,"William","Martinez",1978,15743,2,2,2,2,0.999606254813491
520,"Emily","Brown",1988,12286,2,0,2,2,0.9851868388166
521,"Olivia","Garcia",1997,16276,2,2,2,2,0.999606254813491
523,"Emma","Williams",1974,19467,0,2,2,2,0.985296268614473
524,"David","Johnson",1996,19989,2,0,2,2,0.9851868388166
525,"Michael","Smith",1990,17250,2,2,2,2,0.999606254813491
526,"David","Smith",1993,11244,2,2,0,2,0.953764941384782
527,"David","Martinez",1995,11152,2,2,0,2,0.953764941384782
528,"Sarah","Miller",1990,12007,2,0,2,2,0.9851868388166
530,"John","Williams",1990,18226,2,2,2,2,0.999606254813491
532,"Michael","Brown",1971,10294,2,0,2,2,0.9851868388166
533,"David","Rodriguez",1978,19553,2,2,2,2,0.999606254813491
534,"Jane","Martinez",1971,15098,2,2,2,2,0.999606254813491
535,"John","Williams",1987,17864,0,2,2,2,0.985296268614473
536,"Emily","Miller",1988,15537,2,0,2,2,0.9851868388166
537,"Emily","Brown",1984,12343,2,2,0,2,0.953764941384782
538,"Olivia","Davis",1993,13040,2,2,0,2,0.953764941384782
539,"Olivia","Brown",1992,15472,2,2,0,2,0.953764941384782
540,"David","Smith",1987,18159,0,2,2,2,0.985296268614473
542,"Emily","Martinez",1983,16472,2,2,2,2,0.999606254813491
543,"Michael","Brown",1990,19373,2,0,2,2,0.9851868388166
544,"Michael","Miller",1981,12027,2,2,2,2,0.999606254813491
545,"John","Garcia",1999,16690,0,2,2,2,0.985296268614473
547,"David","Miller",1970,17829,2,2,2,2,0.999606254813491
548,"William","Rodriguez",1978,19206,2,2,0,2,0.953764941384782
549,"James","Martinez",1991,12282,2,2,2,2,0.999606254813491
550,"James","Rodriguez",1991,15365,2,0,2,2,0.9851868388166
552,"John","Garcia",1974,13575,2,2,2,2,0.999606254813491
553,"David","Miller",1993,19977,2,2,2,2,0.999606254813491
554,"David","Rodriguez",1994,19027,2,0,2,2,0.9851868388166
556,"Jane","Davis",1983,14616,2,0,2,2,0.9851868388166
558,"Jane","Martinez",1976,13663,2,2,2,2,0.999606254813491
559,"Emily","Brown",1994,16417,2,2,2,2,0.999606254813491
560,"Olivia","Garcia",1993,14453,2,0,2,2,0.9851868388166
561,"William","Garcia",1989,18053,2,2,0,2,0.953764941384782
562,"Sarah","Garcia",1996,18242,0,2,2,2,0.985296268614473
563,"Emma","Williams",1982,15970,2,2,2,2,0.999606254813491
564,"John","Smith",1979,10645,2,2,0,2,0.953764941384782
565,"Emma","Davis",1992,19383,2,2,2,2,0.999606254813491
566,"David","Johnson",1970,16061,2,2,2,2,0.999606254813491
567,"James","Jones",1997,13125,0,2,2,2,0.985296268614473
568,"Emma","Jones",1998,14428,2,0,2,2,0.9851868388166
569,"Olivia","Davis",1986,18764,0,2,2,2,0.985296268614473
570,"Emily","Brown",1996,13926,2,0,2,2,0.9851868388166
571,"James","Smith",1983,15708,2,0,2,2,0.9851868388166
572,"James","Martinez",1985,16938,2,2,2,2,0.999606254813491
573,"Emily","Williams",1988,17049,2,2,0,2,0.953764941384782
576,"Emily","Miller",1988,19992,2,2,2,2,0.999606254813491
577,"Emma","Jones",1983,11362,2,0,2,2,0.9851868388166
578,"Emma","Johnson",1974,13579,0,2,2,2,0.985296268614473
579,"David","Williams",1992,19105,2,2,2,2,0.999606254813491
580,"David","Johnson",1971,11715,2,2,2,2,0.999606254813491
581,"Emma","Smith",1992,14756,2,2,2,2,0.999606254813491
583,"Emily","Garcia",1987,18669,2,2,0,2,0.953764941384782
585,"Olivia","Martinez",1974,13995,2,2,2,2,0.999606254813491
587,"David","Johnson",1978,15638,2,2,0,2,0.953764941384782
588,"Emma","Rodriguez",1993,11903,2,2,2,2,0.999606254813491
589,"James","Miller",1987,15776,2,2,2,2,0.999606254813491
590,"Olivia","Johnson",1983,16386,2,2,2,2,0.999606254813491
591,"Michael","Martinez",1980,17595,2,2,2,2,0.999606254813491
592,"Olivia","Martinez",1979,18614,2,2,0,2,0.953764941384782
593,"Emma","Williams",1976,15161,0,2,2,2,0.985296268614473
594,"Michael","Miller",1987,13982,2,2,0,2,0.953764941384782
596,"Olivia","Davis",1985,15406,0,2,2,2,0.985296268614473
599,"William","Rodriguez",1993,14701,2,2,2,2,0.999606254813491
600,"William","Williams",1994,19524,2,2,2,2,0.999606254813491
601,"Sarah","Miller",1971,14399,0,2,2,2,0.985296268614473
602,"John","Jones",2000,14782,2,2,2,2,0.999606254813491
603,"Emily","Brown",1994,19103,2,2,0,2,0.953764941384782
604,"John","Rodriguez",1993,11677,2,2,2,2,0.999606254813491
606,"Olivia","Brown",1992,10118,2,2,2,2,0.999606254813491
607,"Olivia","Johnson",1971,10572,0,2,2,2,0.985296268614473
608,"Jane","Garcia",1988,15242,0,2,2,2,0.985296268614473
609,"William","Miller",1974,19924,2,2,2,2,0.999606254813491
610,"Emma","Garcia",1973,16074,2,2,2,2,0.999606254813491
611,"Michael","Martinez",1994,12725,0,2,2,2,0.985296268614473
612,"Jane","Smith",1993,13858,2,2,2,2,0.999606254813491
614,"Michael","Johnson",1992,18156,2,2,0,2,0.953764941384782
615,"James","Garcia",1975,14642,2,2,2,2,0.999606254813491
616,"William","Williams",1988,14497,2,2,2,2,0.999606254813491
617,"James","Rodriguez",1998,19761,0,2,2,2,0.985296268614473
618,"Sarah","Garcia",1997,17647,2,2,2,2,0.999606254813491
619,"Emma","Miller",1995,15936,2,2,2,2,0.999606254813491
620,"James","Brown",1982,11939,2,0,2,2,0.9851868388166
621,"David","Smith",1997,12549,2,2,0,2,0.953764941384782
622,"William","Garcia",1988,15028,2,2,0,2,0.953764941384782
623,"James","Johnson",1972,17565,2,2,2,2,0.999606254813491
625,"Emma","Garcia",1993,10911,2,0,2,2,0.9851868388166
626,"James","Rodriguez",1983,17713,2,2,2,2,0.999606254813491
627,"Emma","Rodriguez",1984,10302,2,0,2,2,0.9851868388166
629,"William","Smith",1999,10068,0,2,2,2,0.985296268614473
630,"Emma","Davis",1976,19426,2,2,0,2,0.953764941384782
631,"Jane","Smith",2000,13698,2,2,2,2,0.999606254813491
632,"Sarah","Rodriguez",1988,15332,2,2,0,2,0.953764941384782
633,"John","Miller",1980,17618,2,2,2,2,0.999606254813491
634,"Olivia","Brown",1977,19213,2,2,2,2,0.999606254813491
638,"James","Williams",1979,18200,2,0,2,2,0.9851868388166
639,"Jane","Johnson",1988,16403,2,0,2,2,0.9851868388166
640,"Michael","Rodriguez",1990,17450,2,0,2,2,0.9851868388166
641,"Michael","Johnson",1988,11781,0,2,2,2,0.985296268614473
643,"Olivia","Garcia",1997,14991,2,2,2,2,0.999606254813491
644,"Emma","Rodriguez",1996,16054,2,2,2,2,0.999606254813491
645,"Emma","Johnson",1973,17378,0,2,2,2,0.985296268614473
646,"Jane","Rodriguez",1972,11831,2,2,2,2,0.999606254813491
647,"Sarah","Miller",1974,15961,2,2,2,2,0.999606254813491
648,"William","Brown",1980,13551,2,2,2,2,0.999606254813491
649,"John","Rodriguez",1988,14773,2,2,2,2,0.999606254813491
650,"William","Rodriguez",1972,17898,2,2,2,2,0.999606254813491
651,"Emma","Johnson",1987,14586,2,2,2,2,0.999606254813491
652,"Sarah","Rodriguez",1995,18484,2,2,2,2,0.999606254813491
653,"Olivia","Brown",1992,10618,2,2,2,2,0.999606254813491
655,"William","Johnson",1998,19072,2,2,2,2,0.999606254813491
656,"William","Brown",1990,16231,2,2,2,2,0.999606254813491
657,"Michael","Davis",1970,12646,2,2,2,2,0.999606254813491
658,"John","Williams",1996,17863,0,2,2,2,0.985296268614473
659,"Emma","Williams",1974,11199,2,2,2,2,0.999606254813491
660,"Olivia","Miller",1971,16865,2,0,2,2,0.9851868388166
661,"John","Brown",1973,18907,2,2,2,2,0.999606254813491
662,"John","Williams",1992,13107,2,2,2,2,0.999606254813491
663,"Jane","Garcia",1981,17923,2,2,0,2,0.953764941384782
665,"Emily","Miller",1978,15424,2,2,2,2,0.999606254813491
666,"Olivia","Rodriguez",1970,17956,2,2,2,2,0.999606254813491
667,"Olivia","Jones",1987,14874,2,0,2,2,0.9851868388166
668,"David","Miller",1982,18240,2,0,2,2,0.9851868388166
669,"James","Miller",1970,17563,0,2,2,2,0.985296268614473
670,"Michael","Davis",1982,19016,2,2,2,2,0.999606254813491
671,"William","Smith",1980,10340,0,2,2,2,0.985296268614473
672,"William","Jones",1994,19413,2,0,2,2,0.9851868388166
673,"Jane","Garcia",1990,17413,2,2,2,2,0.999606254813491
674,"Jane","Williams",1994,14952,2,0,2,2,0.9851868388166
675,"David","Davis",1983,13383,2,2,2,2,0.999606254813491
676,"Emma","Garcia",1992,16512,0,2,2,2,0.985296268614473
677,"Emily","Garcia",1976,17561,2,2,2,2,0.999606254813491
678,"Emily","Brown",1971,16238,2,2,2,2,0.999606254813491
679,"William","Williams",1978,11418,2,2,0,2,0.953764941384782
680,"Olivia","Davis",1975,10921,2,2,2,2,0.999606254813491
681,"David","Smith",1984,10142,2,0,2,2,0.9851868388166
683,"Jane","Williams",1972,12231,2,2,2,2,0.999606254813491
684,"Michael","Johnson",1992,17153,0,2,2,2,0.985296268614473
685,"Sarah","Brown",1976,14124,2,2,2,2,0.999606254813491
686,"Jane","Miller",1980,11754,2,2,2,2,0.999606254813491
687,"Olivia","Brown",1990,12804,2,2,2,2,0.999606254813491
688,"James","Davis",1998,13518,0,2,2,2,0.985296268614473
689,"Michael","Johnson",1973,17826,2,2,2,2,0.999606254813491
690,"Sarah","Smith",1995,16316,0,2,2,2,0.985296268614473
691,"Michael","Williams",1979,16199,2,2,2,2,0.999606254813491
692,"Emma","Martinez",1973,16189,2,2,2,2,0.999606254813491
693,"John","Brown",2000,19595,0,2,2,2,0.985296268614473
694,"Jane","Smith",1997,16052,2,2,2,2,0.999606254813491
695,"David","Miller",1977,10480,2,2,2,2,0.999606254813491
696,"David","Miller",1998,19581,2,2,2,2,0.999606254813491
697,"Emily","Martinez",1988,13252,2,2,0,2,0.953764941384782
698,"William","Martinez",1970,18364,0,2,2,2,0.985296268614473
699,"Michael","Jones",1976,13749,2,2,0,2,0.953764941384782
700,"Olivia","Garcia",1978,17595,2,2,0,2,0.953764941384782
701,"William","Rodriguez",1998,18952,2,2,2,2,0.999606254813491
702,"Olivia","Davis",1998,15171,2,2,0,2,0.953764941384782
703,"William","Davis",1998,17978,2,0,2,2,0.9851868388166
704,"Jane","Smith",2000,17845,2,2,2,2,0.999606254813491
705,"Jane","Jones",1987,15292,2,2,2,2,0.999606254813491
706,"Jane","Martinez",1992,14041,2,2,2,2,0.999606254813491
707,"Michael","Garcia",1987,15396,2,2,2,2,0.999606254813491
708,"Emma","Smith",1973,13437,2,0,2,2,0.9851868388166
709,"James","Johnson",1978,18547,2,0,2,2,0.9851868388166
710,"John","Miller",1982,11039,2,2,2,2,0.999606254813491
711,"William","Miller",1982,13045,2,2,2,2,0.999606254813491
712,"Emma","Williams",1994,12462,2,2,2,2,0.999606254813491
713,"John","Jones",1974,15128,2,2,2,2,0.999606254813491
714,"James","Jones",1991,10250,0,2,2,2,0.985296268614473
715,"Michael","Miller",1992,19881,2,2,0,2,0.953764941384782
716,"James","Rodriguez",1975,14203,2,2,2,2,0.999606254813491
718,"Emily","Brown",1970,14974,2,2,2,2,0.999606254813491
719,"Emma","Garcia",1995,16993,2,2,2,2,0.999606254813491
720,"Emily","Davis",1970,14953,2,2,2,2,0.999606254813491
721,"Jane","Jones",1997,12630,2,2,0,2,0.953764941384782
722,"Sarah","Garcia",1991,16837,2,2,0,2,0.953764941384782
723,"Michael","Rodriguez",1979,10974,2,2,0,2,0.953764941384782
724,"William","Smith",1985,18722,2,2,2,2,0.999606254813491
725,"Michael","Miller",1989,14348,0,2,2,2,0.985296268614473
726,"William","Johnson",1992,14925,2,0,2,2,0.9851868388166
728,"William","Williams",1985,14545,2,2,2,2,0.999606254813491
731,"Emma","Garcia",1977,17220,2,2,0,2,0.953764941384782
732,"John","Miller",2000,11012,2,2,2,2,0.999606254813491
733,"David","Miller",1980,19755,2,2,2,2,0.999606254813491
734,"James","Johnson",1984,10912,2,2,2,2,0.999606254813491
735,"John","Jones",1971,14299,0,2,2,2,0.985296268614473
736,"Sarah","Miller",1973,18278,2,2,2,2,0.999606254813491
737,"James","Miller",1989,15159,0,2,2,2,0.985296268614473
738,"Olivia","Davis",1997,17300,2,0,2,2,0.9851868388166
739,"Olivia","Smith",1992,17467,2,2,0,2,0.953764941384782
741,"Emma","Williams",1979,12867,0,2,2,2,0.985296268614473
742,"William","Davis",1995,18830,2,2,2,2,0.999606254813491
743,"William","Davis",1981,19553,2,0,2,2,0.9851868388166
744,"John","Miller",1978,15409,2,2,2,2,0.999606254813491
747,"Emma","Williams",1998,17737,2,2,0,2,0.953764941384782
748,"Michael","Brown",1976,18211,2,2,0,2,0.953764941384782
749,"Emma","Johnson",1990,17192,0,2,2,2,0.985296268614473
750,"Sarah","Miller",1982,12415,2,2,2,2,0.999606254813491
751,"John","Smith",2000,18143,0,2,2,2,0.985296268614473
752,"Emily","Williams",1981,17147,2,2,2,2,0.999606254813491
753,"Michael","Martinez",1983,16189,2,2,0,2,0.953764941384782
754,"David","Rodriguez",1994,18198,0,2,2,2,0.985296268614473
756,"Jane","Smith",1983,19106,2,2,0,2,0.953764941384782
757,"Emma","Garcia",1998,12882,2,0,2,2,0.9851868388166
758,"Emma","Davis",1970,18735,2,2,0,2,0.953764941384782
759,"Emily","Jones",1985,10264,0,2,2,2,0.985296268614473
760,"Emma","Jones",1998,10949,2,2,2,2,0.999606254813491
762,"Sarah","Johnson",1973,18638,0,2,2,2,0.985296268614473
763,"Jane","Smith",1997,11429,2,2,2,2,0.999606254813491
764,"John","Brown",1977,18246,2,2,2,2,0.999606254813491
765,"James","Brown",1973,17620,2,0,2,2,0.9851868388166
767,"David","Garcia",1997,19491,2,2,2,2,0.999606254813491
768,"David","Davis",1985,13121,0,2,2,2,0.985296268614473
769,"James","Jones",1986,13563,2,0,2,2,0.9851868388166
770,"Emily","Brown",1993,10005,2,2,0,2,0.953764941384782
771,"Olivia","Smith",1989,18467,2,0,2,2,0.9851868388166
772,"Michael","Miller",1981,13417,0,2,2,2,0.985296268614473
773,"Michael","Johnson",1998,18295,2,2,2,2,0.999606254813491
774,"Sarah","Miller",1987,11163,2,2,2,2,0.999606254813491
775,"Olivia","Garcia",1980,15552,0,2,2,2,0.985296268614473
776,"Emily","Smith",1980,13914,2,2,2,2,0.999606254813491
777,"William","Johnson",1985,13314,2,0,2,2,0.9851868388166
778,"James","Jones",1990,17555,2,2,2,2,0.999606254813491
779,"Michael","Miller",1994,18794,2,0,2,2,0.9851868388166
781,"David","Miller",1990,11912,2,2,2,2,0.999606254813491
782,"James","Smith",1993,12584,2,2,2,2,0.999606254813491
785,"William","Brown",1992,19493,2,2,2,2,0.999606254813491
786,"Emily","Rodriguez",1986,11695,2,0,2,2,0.9851868388166
787,"David","Miller",1995,15310,2,2,2,2,0.999606254813491
788,"Emma","Smith",1971,18296,2,2,0,2,0.953764941384782
789,"William","Martinez",1984,12095,2,2,2,2,0.999606254813491
790,"Emma","Rodriguez",1971,19357,2,0,2,2,0.9851868388166
791,"Sarah","Smith",1987,11259,2,2,0,2,0.953764941384782
792,"Emma","Martinez",1974,10745,2,0,2,2,0.9851868388166
793,"William","Garcia",1974,11329,2,2,2,2,0.999606254813491
794,"John","Rodriguez",1982,13332,2,2,0,2,0.953764941384782
795,"Sarah","Garcia",1992,14403,2,2,2,2,0.999606254813491
797,"Sarah","Smith",1986,15071,2,2,2,2,0.999606254813491
798,"Olivia","Smith",1993,11292,2,2,0,2,0.953764941384782
799,"Emily","Smith",1990,16680,0,2,2,2,0.985296268614473
800,"James","Brown",1990,16170,2,2,2,2,0.999606254813491
801,"James","Brown",1999,18755,2,2,2,2,0.999606254813491
803,"Emily","Brown",1980,10383,0,2,2,2,0.985296268614473
804,"David","Jones",1982,19631,2,0,2,2,0.9851868388166
805,"James","Johnson",1971,14040,2,0,2,2,0.9851868388166
806,"Michael","Brown",1973,14923,2,2,2,2,0.999606254813491
808,"Jane","Martinez",1971,16797,2,2,0,2,0.953764941384782
809,"William","Garcia",1974,18698,2,2,0,2,0.953764941384782
811,"Michael","Brown",1994,18676,2,0,2,2,0.9851868388166
812,"William","Johnson",1977,19435,2,2,0,2,0.953764941384782
813,"Jane","Rodriguez",1973,16962,2,2,2,2,0.999606254813491
814,"James","Davis",1980,16525,2,2,2,2,0.999606254813491
815,"David","Rodriguez",1982,12836,2,0,2,2,0.9851868388166
816,"John","Miller",1995,15690,2,2,0,2,0.953764941384782
817,"Olivia","Davis",1997,16874,0,2,2,2,0.985296268614473
818,"James","Jones",1982,16215,2,2,2,2,0.999606254813491
819,"James","Jones",1995,11087,2,2,2,2,0.999606254813491
821,"Jane","Rodriguez",1989,13735,0,2,2,2,0.985296268614473
822,"Emma","Martinez",1980,16340,2,2,2,2,0.999606254813491
823,"William","Williams",1979,11634,2,2,2,2,0.999606254813491
824,"Sarah","Smith",1982,13502,2,2,2,2,0.999606254813491
825,"William","Smith",1987,11122,2,2,2,2,0.999606254813491
827,"Jane","Williams",1974,14761,0,2,2,2,0.985296268614473
828,"Jane","Davis",1980,10858,2,2,2,2,0.999606254813491
829,"David","Rodriguez",1991,19308,2,2,2,2,0.999606254813491
830,"William","Johnson",1995,12455,2,0,2,2,0.9851868388166
832,"James","Miller",1986,14681,2,0,2,2,0.9851868388166
833,"William","Smith",1999,16791,2,2,2,2,0.999606254813491
834,"Sarah","Davis",1986,10194,2,2,2,2,0.999606254813491
835,"Emily","Brown",1976,13190,2,2,2,2,0.999606254813491
836,"Michael","Johnson",1986,19456,0,2,2,2,0.985296268614473
837,"Michael","Smith",1984,11720,2,0,2,2,0.9851868388166
838,"Olivia","Jones",1971,15317,2,2,2,2,0.999606254813491
839,"Jane","Rodriguez",1992,11458,2,2,0,2,0.953764941384782
840,"Michael","Johnson",1971,16485,2,0,2,2,0.9851868388166
841,"John","Miller",1987,16769,2,2,2,2,0.999606254813491
842,"John","Rodriguez",1986,11170,2,2,2,2,0.999606254813491
843,"John","Davis",1982,13034,2,2,2,2,0.999606254813491
844,"Emily","Davis",1987,16785,2,2,2,2,0.999606254813491
845,"Michael","Johnson",1974,19039,2,2,2,2,0.999606254813491
846,"Jane","Garcia",1999,19138,2,2,2,2,0.999606254813491
847,"William","Miller",1998,13983,2,2,2,2,0.999606254813491
848,"Jane","Johnson",1992,18000,2,0,2,2,0.9851868388166
849,"Jane","Davis",1998,14158,2,2,2,2,0.999606254813491
850,"William","Rodriguez",1997,19445,2,2,0,2,0.953764941384782
851,"Olivia","Johnson",1983,18327,2,2,2,2,0.999606254813491
852,"Emily","Rodriguez",1999,10424,2,2,2,2,0.999606254813491
854,"Emma","Martinez",1994,10538,2,2,2,2,0.999606254813491
855,"James","Brown",1986,19296,2,2,2,2,0.999606254813491
856,"Michael","Jones",1992,14878,2,0,2,2,0.9851868388166
857,"James","Martinez",1997,17534,2,2,2,2,0.999606254813491
858,"Michael","Rodriguez",1999,16179,0,2,2,2,0.985296268614473
859,"Sarah","Johnson",1987,14315,2,2,2,2,0.999606254813491
860,"David","Johnson",1997,15333,2,2,2,2,0.999606254813491
861,"Jane","Miller",1982,12503,2,2,2,2,0.999606254813491
862,"Sarah","Martinez",1996,18887,2,2,2,2,0.999606254813491
863,"John","Garcia",1986,18317,2,2,2,2,0.999606254813491
864,"David","Rodriguez",1981,18066,2,2,2,2,0.999606254813491
865,"Michael","Martinez",1980,13099,0,2,2,2,0.985296268614473
867,"Michael","Garcia",1985,16270,2,2,0,2,0.953764941384782
868,"Sarah","Jones",1976,14765,2,2,2,2,0.999606254813491
869,"James","Davis",1985,12215,2,2,2,2,0.999606254813491
870,"Michael","Davis",1993,12352,2,2,0,2,0.953764941384782
871,"Jane","Williams",1978,12218,2,2,2,2,0.999606254813491
873,"David","Davis",1986,16707,2,0,2,2,0.9851868388166
874,"William","Martinez",1971,15833,2,2,0,2,0.953764941384782
875,"Jane","Martinez",1972,15363,2,2,0,2,0.953764941384782
877,"William","Rodriguez",1987,14310,2,2,0,2,0.953764941384782
878,"William","Davis",1972,18465,2,0,2,2,0.9851868388166
880,"David","Garcia",1985,15964,2,2,2,2,0.999606254813491
881,"Jane","Williams",1982,12283,2,2,2,2,0.999606254813491
882,"Michael","Williams",2000,14806,2,2,2,2,0.999606254813491
883,"James","Smith",1978,16135,2,2,2,2,0.999606254813491
884,"Michael","Williams",1986,12182,2,2,2,2,0.999606254813491
885,"Michael","Williams",1989,12339,2,2,2,2,0.999606254813491
886,"David","Smith",1983,16410,2,2,0,2,0.953764941384782
887,"William","Rodriguez",1972,15682,2,2,2,2,0.999606254813491
888,"Emma","Johnson",1975,10654,2,2,0,2,0.953764941384782
889,"Olivia","Davis",2000,14354,2,0,2,2,0.9851868388166
890,"Emily","Brown",1979,18861,2,2,2,2,0.999606254813491
891,"Michael","Davis",1987,13541,2,2,2,2,0.999606254813491
